Source,Target,weight
49625,64506,3.0
49625,69818,1.0
49627,51121,1.0
49630,60255,1.0
49631,58199,2.0
49631,62992,1.0
49636,63855,1.0
49643,52146,1.0
49643,62992,1.0
49643,52131,1.0
49643,58199,1.0
49643,67173,3.0
49644,68545,1.0
49648,69808,1.0
49648,56558,1.0
49648,68908,1.0
49648,66791,1.0
49648,64482,1.0
49648,61940,1.0
49648,50222,1.0
49648,50657,1.0
49648,71546,1.0
49648,69370,1.0
49648,65262,1.0
49648,51230,1.0
49648,61963,1.0
49648,51375,1.0
49648,52403,1.0
49648,51527,1.0
49648,68883,1.0
49648,54424,1.0
49648,50112,1.0
49649,68751,2.0
49649,62629,1.0
49651,64806,1.0
49652,65886,1.0
49654,59655,1.0
49656,53286,1.0
49658,58139,1.0
49659,56877,1.0
49659,62865,1.0
49659,71065,1.0
49662,52249,1.0
49664,62374,1.0
49664,68829,1.0
49664,67195,1.0
49666,61586,1.0
49668,57805,1.0
49669,58139,1.0
49670,62865,1.0
49670,65629,1.0
49672,71196,1.0
49672,55539,1.0
49676,63931,1.0
49680,65629,1.0
49682,68545,1.0
49686,52495,1.0
49687,57805,1.0
49688,71076,1.0
49690,71065,1.0
49691,68580,1.0
49691,64643,1.0
49693,50335,2.0
49694,58139,1.0
49695,58139,1.0
49696,67614,1.0
49698,62374,1.0
49698,68829,1.0
49698,67195,1.0
49700,52249,1.0
49701,71065,1.0
49702,63087,1.0
49702,55276,1.0
49704,68537,1.0
49705,64682,1.0
49706,50382,1.0
49707,62865,1.0
49707,50872,1.0
49708,63931,1.0
49710,60255,1.0
49711,71076,1.0
49711,58199,1.0
49711,51892,1.0
49711,62992,2.0
49711,63604,1.0
49711,50705,1.0
49711,52613,1.0
49711,52131,1.0
49711,64221,1.0
49711,68935,1.0
49711,64643,1.0
49715,67865,1.0
49717,50117,1.0
49719,55931,1.0
49719,52176,1.0
49720,68166,1.0
49721,68763,2.0
49723,68060,1.0
49723,63855,1.0
49723,52131,1.0
49723,63604,1.0
49723,58199,1.0
49724,54849,1.0
49728,58139,1.0
49729,71140,1.0
49733,62374,1.0
49733,68829,1.0
49733,67195,1.0
49734,65114,2.0
49734,68818,1.0
49734,55498,1.0
49735,67798,1.0
49737,70457,1.0
49738,55532,1.0
49740,63931,1.0
49741,53191,1.0
49741,70692,1.0
49742,63604,1.0
49743,62374,1.0
49743,68829,1.0
49743,67195,1.0
49746,62840,1.0
49750,57805,1.0
49752,70457,1.0
49754,52616,2.0
49755,52072,1.0
49756,64506,1.0
49756,67614,1.0
49757,58139,1.0
49764,62397,1.0
49766,60255,1.0
49768,70457,1.0
49770,65821,1.0
49770,53018,2.0
49774,58139,1.0
49775,65129,1.0
49779,51121,1.0
49780,54722,1.0
49782,65358,1.0
49783,51121,1.0
49785,61959,1.0
49786,50858,1.0
49786,58199,3.0
49786,62992,2.0
49787,68545,1.0
49788,60953,1.0
49790,51121,1.0
49792,57805,1.0
49798,61732,1.0
49798,52949,1.0
49800,60687,1.0
49803,65114,1.0
49805,68160,1.0
49805,51892,1.0
49806,55345,1.0
49809,53135,8.0
49809,63738,1.0
49809,61431,1.0
49809,51892,1.0
49809,63686,2.0
49809,53191,2.0
49809,53144,8.0
49809,63208,1.0
49810,61728,1.0
49811,67614,1.0
49812,64451,1.0
49815,52249,1.0
49816,63655,1.0
49816,54455,1.0
49816,51642,1.0
49816,60687,6.0
49816,59655,1.0
49816,68138,1.0
49816,50884,1.0
49816,64682,1.0
49816,49967,1.0
49816,63931,1.0
49818,53408,7.0
49819,49819,1.0
49819,52152,1.0
49819,49997,3.0
49819,67183,1.0
49819,51558,1.0
49819,50390,2.0
49821,62374,1.0
49821,68829,1.0
49821,67195,1.0
49825,55299,1.0
49826,59401,1.0
49826,65821,1.0
49826,64682,1.0
49826,60261,1.0
49828,62865,1.0
49829,57805,1.0
49833,68108,1.0
49833,55299,1.0
49833,59655,1.0
49834,54038,1.0
49836,62286,1.0
49836,71416,1.0
49837,68751,1.0
49837,65334,1.0
49837,52704,1.0
49837,68548,1.0
49838,58139,1.0
49840,60494,1.0
49840,49840,1.0
49842,71065,1.0
49843,60255,1.0
49845,55274,1.0
49845,56251,1.0
49845,62958,1.0
49845,51148,1.0
49845,55360,1.0
49845,49845,1.0
49845,52175,1.0
49846,62865,1.0
49847,69274,1.0
49847,57402,1.0
49848,68160,1.0
49849,66208,1.0
49850,59966,1.0
49850,67816,1.0
49850,67439,1.0
49850,65662,1.0
49850,65285,1.0
49850,66427,1.0
49850,49916,1.0
49850,57860,1.0
49850,58356,1.0
49850,65618,1.0
49850,57137,1.0
49850,52016,1.0
49852,60687,1.0
49852,59155,1.0
49852,55299,1.0
49854,58139,1.0
49856,62374,1.0
49856,68829,1.0
49856,67195,1.0
49857,62374,1.0
49857,68829,1.0
49857,67195,1.0
49860,59702,1.0
49862,64112,1.0
49863,58518,1.0
49863,62992,1.0
49863,60521,1.0
49863,71065,1.0
49868,56891,1.0
49871,61973,1.0
49871,51609,1.0
49871,49916,3.0
49871,58788,1.0
49871,63378,2.0
49871,61910,1.0
49871,64333,1.0
49871,58457,1.0
49871,69621,1.0
49871,57836,1.0
49871,63931,1.0
49871,63526,1.0
49871,50933,1.0
49871,56162,1.0
49871,64756,1.0
49871,55153,1.0
49871,67271,1.0
49871,60202,1.0
49871,59609,1.0
49871,51101,1.0
49871,53283,1.0
49871,53690,1.0
49871,69799,1.0
49871,68686,1.0
49871,55914,1.0
49871,64782,18.0
49871,59655,1.0
49871,65769,1.0
49871,58141,1.0
49871,62237,1.0
49871,69015,1.0
49871,53648,1.0
49871,50133,1.0
49871,59129,1.0
49871,53944,1.0
49871,59589,2.0
49871,54439,1.0
49871,58735,1.0
49871,54315,4.0
49871,60687,3.0
49871,67329,1.0
49871,49871,10.0
49871,69245,1.0
49871,64569,1.0
49871,55686,1.0
49871,52241,2.0
49871,56252,1.0
49871,56300,1.0
49871,70136,1.0
49871,64906,1.0
49871,68717,1.0
49871,57918,1.0
49872,57795,1.0
49872,55931,1.0
49872,60687,1.0
49872,52176,1.0
49873,70070,3.0
49875,57805,1.0
49877,52279,1.0
49881,66086,1.0
49882,65629,1.0
49882,57805,1.0
49883,62374,1.0
49883,68829,1.0
49883,67195,1.0
49885,52131,1.0
49887,64643,1.0
49889,53393,1.0
49890,62374,1.0
49890,68829,1.0
49890,67195,1.0
49891,51242,1.0
49891,61876,1.0
49891,51049,1.0
49891,56453,1.0
49905,59155,1.0
49906,62374,1.0
49906,68829,1.0
49906,67195,1.0
49908,56891,1.0
49909,64184,1.0
49916,59589,1.0
49916,50335,1.0
49916,70725,1.0
49916,69868,1.0
49916,69462,1.0
49916,56843,1.0
49916,55299,1.0
49916,64333,1.0
49916,54704,1.0
49916,55322,1.0
49916,64756,1.0
49916,55196,1.0
49916,61865,1.0
49916,55331,1.0
49916,59609,1.0
49916,65382,1.0
49916,67682,1.0
49916,66171,1.0
49916,58412,1.0
49916,68686,1.0
49916,52765,1.0
49916,55931,1.0
49916,50133,2.0
49916,61090,1.0
49916,51410,1.0
49916,69378,1.0
49916,59577,1.0
49916,54501,1.0
49916,60687,4.0
49916,66253,1.0
49916,57918,1.0
49916,64717,1.0
49916,54967,1.0
49916,65955,1.0
49916,55556,1.0
49916,56707,1.0
49916,61971,1.0
49917,49917,1.0
49917,58690,1.0
49918,58139,1.0
49919,65181,1.0
49919,66046,1.0
49920,59655,1.0
49921,67725,1.0
49922,71065,1.0
49923,63604,2.0
49925,51121,1.0
49926,56951,1.0
49926,51315,1.0
49926,50133,1.0
49927,51048,1.0
49929,70457,1.0
49929,50103,1.0
49931,52146,1.0
49931,55722,1.0
49931,57020,1.0
49932,58139,1.0
49934,58139,1.0
49935,70070,1.0
49936,68160,1.0
49937,65114,1.0
49939,65629,1.0
49940,58983,1.0
49941,60687,1.0
49943,67833,1.0
49950,71057,1.0
49950,60687,1.0
49950,66108,1.0
49950,57748,1.0
49950,65663,1.0
49950,51843,1.0
49953,63931,1.0
49959,60687,2.0
49960,57805,1.0
49961,63978,1.0
49964,69404,1.0
49967,68895,1.0
49967,58788,1.0
49968,58139,1.0
49969,67701,1.0
49972,58139,1.0
49973,60687,1.0
49973,55931,1.0
49973,64682,1.0
49974,52249,1.0
49975,49975,3.0
49975,63252,2.0
49977,51892,1.0
49977,57805,1.0
49977,71065,1.0
49978,53970,1.0
49983,56071,1.0
49984,57805,1.0
49988,50804,1.0
49989,65821,1.0
49991,49991,2.0
49991,53651,1.0
49992,58139,1.0
49997,61394,1.0
49997,51892,1.0
50001,50117,1.0
50003,66866,1.0
50004,61959,1.0
50006,63931,1.0
50006,60687,1.0
50008,64451,1.0
50011,54820,1.0
50011,59155,3.0
50017,62180,1.0
50020,69690,1.0
50022,56928,1.0
50024,68955,1.0
50026,67072,1.0
50028,57805,1.0
50029,71065,1.0
50031,64942,1.0
50032,58139,1.0
50034,50872,1.0
50037,62501,1.0
50038,62865,1.0
50039,53837,2.0
50039,56981,1.0
50039,53735,1.0
50039,50578,1.0
50042,52279,1.0
50044,65629,1.0
50045,55299,1.0
50046,59620,1.0
50046,65334,1.0
50046,68548,1.0
50047,71065,1.0
50049,52249,1.0
50054,71092,1.0
50054,61319,1.0
50054,69279,1.0
50055,50362,1.0
50056,64251,1.0
50056,60512,1.0
50056,66178,1.0
50056,67908,1.0
50056,58517,1.0
50056,50109,1.0
50056,66998,1.0
50059,51084,1.0
50059,59196,1.0
50062,50062,1.0
50063,70070,2.0
50064,67811,1.0
50065,51948,1.0
50066,55759,1.0
50070,51121,1.0
50071,62992,1.0
50073,53408,1.0
50078,51892,1.0
50082,70070,1.0
50083,56284,1.0
50083,50546,2.0
50086,55299,1.0
50087,60687,1.0
50087,50335,1.0
50089,65821,1.0
50092,64372,1.0
50093,60255,1.0
50096,70457,1.0
50099,64732,1.0
50099,52146,1.0
50101,58139,1.0
50102,64263,1.0
50105,52249,1.0
50106,58139,1.0
50110,66046,1.0
50112,51891,6.0
50112,61013,2.0
50112,59744,1.0
50112,58518,2.0
50112,56445,1.0
50112,57691,1.0
50112,68922,1.0
50112,52613,1.0
50112,55654,1.0
50112,69602,1.0
50112,59321,1.0
50112,57714,1.0
50112,62992,2.0
50112,64372,1.0
50112,61358,1.0
50112,62180,1.0
50112,62865,1.0
50112,66323,1.0
50112,60521,4.0
50112,68015,1.0
50112,60676,1.0
50112,52131,2.0
50112,69429,2.0
50112,59423,1.0
50112,68879,1.0
50112,68177,1.0
50112,57635,1.0
50112,57216,1.0
50112,58340,1.0
50112,68160,3.0
50112,60685,1.0
50112,58199,3.0
50112,51169,1.0
50113,53472,1.0
50115,68359,1.0
50115,62275,1.0
50117,67367,1.0
50117,54912,1.0
50117,71284,1.0
50117,56560,1.0
50117,59322,1.0
50117,70995,1.0
50117,62423,1.0
50117,53445,1.0
50117,64615,1.0
50117,69351,1.0
50117,62972,1.0
50117,57986,1.0
50117,53481,1.0
50117,68816,1.0
50117,57440,1.0
50117,67164,1.0
50117,58284,1.0
50117,68833,1.0
50117,54362,1.0
50117,51544,1.0
50117,63548,1.0
50117,60523,1.0
50117,58018,1.0
50117,60867,1.0
50117,70535,1.0
50117,62498,1.0
50117,63866,1.0
50117,68869,1.0
50117,68871,1.0
50117,68587,1.0
50117,54990,1.0
50117,64972,1.0
50117,51608,1.0
50117,65465,1.0
50117,71294,1.0
50117,67433,1.0
50117,69994,1.0
50117,63892,1.0
50117,57814,1.0
50117,50475,1.0
50117,60578,1.0
50117,67430,1.0
50117,56696,1.0
50117,67520,1.0
50117,57528,1.0
50117,57831,1.0
50117,58371,1.0
50117,65853,1.0
50117,56712,1.0
50117,54731,1.0
50117,58148,1.0
50117,66696,1.0
50117,65454,1.0
50117,57012,1.0
50117,62022,1.0
50117,66918,1.0
50117,57710,1.0
50117,65332,1.0
50117,68681,1.0
50117,64747,1.0
50117,60844,1.0
50117,52006,1.0
50117,51949,1.0
50117,58138,1.0
50117,65356,1.0
50117,57169,1.0
50117,65995,1.0
50117,64620,1.0
50117,63226,1.0
50117,51412,1.0
50117,57478,1.0
50117,51778,1.0
50117,62074,1.0
50117,68162,1.0
50117,65937,1.0
50117,60410,1.0
50117,63122,1.0
50117,54145,1.0
50117,56242,1.0
50117,64512,1.0
50117,67352,1.0
50117,59421,1.0
50117,59032,1.0
50117,51452,1.0
50120,69404,1.0
50122,57805,1.0
50123,62992,1.0
50125,54455,1.0
50125,70075,1.0
50126,54315,1.0
50126,52365,1.0
50127,62034,1.0
50127,53970,1.0
50131,65181,1.0
50131,66046,1.0
50133,68895,1.0
50133,64921,1.0
50133,66659,1.0
50133,61856,1.0
50133,52321,1.0
50133,55754,1.0
50133,67339,2.0
50133,58412,3.0
50133,56747,1.0
50133,58122,1.0
50133,63426,2.0
50133,58968,1.0
50133,53621,1.0
50133,65001,1.0
50133,52765,1.0
50133,60934,1.0
50133,58286,4.0
50133,62075,1.0
50133,53114,1.0
50133,59129,1.0
50133,65375,1.0
50133,50133,1.0
50133,61799,1.0
50133,51843,1.0
50133,58788,1.0
50133,52991,1.0
50133,65239,1.0
50133,69050,1.0
50133,64569,1.0
50133,53286,1.0
50133,53283,1.0
50135,54455,1.0
50140,51302,1.0
50142,63569,1.0
50144,57595,1.0
50148,61959,1.0
50150,52146,1.0
50153,60255,1.0
50155,57805,1.0
50156,64632,1.0
50157,52151,1.0
50157,64333,1.0
50157,56252,1.0
50157,60409,1.0
50157,56262,1.0
50157,55859,1.0
50160,54705,1.0
50161,70457,1.0
50162,54455,1.0
50163,62374,1.0
50163,68829,1.0
50163,67195,1.0
50164,50267,1.0
50167,69690,1.0
50169,59797,1.0
50169,60703,1.0
50174,62374,1.0
50174,68829,1.0
50174,67195,1.0
50175,64184,1.0
50176,55617,1.0
50178,71065,1.0
50180,50180,1.0
50181,55332,3.0
50182,57805,1.0
50182,50558,1.0
50184,71065,1.0
50185,52249,1.0
50193,69368,1.0
50194,52631,1.0
50195,54175,1.0
50195,67614,1.0
50198,62374,1.0
50198,68829,1.0
50198,67195,1.0
50199,63805,1.0
50201,61979,1.0
50201,52766,1.0
50201,50201,1.0
50201,68010,2.0
50201,55363,1.0
50201,68072,1.0
50201,55652,1.0
50201,55340,1.0
50201,70706,1.0
50201,55556,1.0
50201,57849,1.0
50204,62034,1.0
50204,53970,1.0
50206,69334,1.0
50206,50836,1.0
50206,50206,1.0
50206,52719,1.0
50207,59205,1.0
50208,68525,1.0
50209,50209,1.0
50211,57805,1.0
50214,51121,1.0
50217,67209,1.0
50218,53707,1.0
50218,63151,1.0
50218,52322,1.0
50218,70294,1.0
50218,52223,1.0
50218,58285,1.0
50218,63716,1.0
50218,52593,1.0
50218,56345,1.0
50218,56082,1.0
50218,67616,1.0
50218,71176,1.0
50218,63901,1.0
50218,69382,1.0
50219,53700,1.0
50224,57805,1.0
50225,68533,1.0
50228,62478,1.0
50229,60687,1.0
50230,59681,1.0
50230,67761,1.0
50230,57805,1.0
50230,71065,1.0
50231,52146,1.0
50233,63655,1.0
50234,50234,1.0
50241,50488,1.0
50242,59273,1.0
50246,64184,1.0
50249,62374,1.0
50249,68829,1.0
50249,67195,1.0
50250,67148,1.0
50254,71118,1.0
50255,53286,1.0
50255,69134,1.0
50255,59606,2.0
50255,60687,1.0
50257,61492,1.0
50259,57805,1.0
50261,53440,1.0
50267,65378,1.0
50267,61045,1.0
50267,64289,1.0
50267,66497,1.0
50268,62992,1.0
50268,58340,1.0
50268,50858,1.0
50268,57714,1.0
50269,58081,2.0
50269,64736,1.0
50269,52440,1.0
50269,63262,1.0
50269,55637,1.0
50269,50269,1.0
50269,54933,1.0
50269,57761,1.0
50269,56425,1.0
50269,50889,1.0
50269,51079,1.0
50269,52270,1.0
50269,62368,3.0
50269,55458,1.0
50269,56028,1.0
50269,56529,1.0
50269,62841,1.0
50269,61967,1.0
50269,60281,2.0
50269,66648,1.0
50269,63939,1.0
50269,65623,1.0
50269,64580,1.0
50272,65276,2.0
50274,58139,1.0
50275,52249,1.0
50276,58139,1.0
50277,50277,1.0
50277,62455,2.0
50278,66097,1.0
50279,68751,1.0
50279,62629,1.0
50284,62244,1.0
50285,67380,1.0
50288,62374,1.0
50288,68829,1.0
50288,67195,1.0
50289,63931,1.0
50293,58139,1.0
50294,53191,1.0
50294,70457,1.0
50294,52131,1.0
50294,52069,1.0
50296,58139,1.0
50297,51891,1.0
50298,62481,1.0
50300,52580,1.0
50303,58139,1.0
50305,50488,1.0
50307,55345,1.0
50307,70457,1.0
50309,57805,1.0
50310,52580,1.0
50311,59015,2.0
50314,63073,1.0
50316,65821,1.0
50317,57805,1.0
50320,52146,1.0
50320,62992,1.0
50325,62374,1.0
50325,68829,1.0
50325,67195,1.0
50327,58139,1.0
50328,57805,1.0
50329,57715,1.0
50329,64184,2.0
50334,59773,1.0
50334,54077,1.0
50334,65710,1.0
50334,54933,1.0
50334,55295,1.0
50334,55825,1.0
50334,56425,1.0
50334,57935,1.0
50334,65958,1.0
50334,51672,1.0
50335,52716,1.0
50335,68198,1.0
50335,50335,1.0
50335,70723,1.0
50335,51465,1.0
50335,54859,1.0
50335,67788,1.0
50335,67951,1.0
50335,59338,2.0
50335,51206,1.0
50335,60532,1.0
50335,69390,1.0
50335,60755,1.0
50335,54315,2.0
50335,66759,1.0
50335,68501,1.0
50335,62387,1.0
50335,65758,4.0
50335,59129,6.0
50335,62170,1.0
50335,61121,1.0
50335,50433,1.0
50335,56648,2.0
50335,69971,1.0
50335,64964,1.0
50335,54229,1.0
50335,67213,1.0
50335,66187,4.0
50335,52160,1.0
50335,53286,1.0
50335,68895,4.0
50335,56127,1.0
50335,58358,2.0
50335,68070,1.0
50335,69057,1.0
50335,54439,1.0
50335,65827,1.0
50335,55020,1.0
50335,52766,3.0
50335,67271,1.0
50335,61865,1.0
50335,58205,1.0
50335,58968,1.0
50335,69799,1.0
50335,68325,1.0
50335,59513,1.0
50335,53630,4.0
50335,58141,1.0
50335,56212,12.0
50335,65085,4.0
50335,54225,1.0
50335,61799,12.0
50335,69050,9.0
50335,56799,1.0
50335,54820,1.0
50335,58178,1.0
50335,59019,1.0
50335,65402,1.0
50335,64569,11.0
50335,70706,1.0
50335,70713,2.0
50335,67345,2.0
50336,71065,1.0
50337,64506,1.0
50343,58199,1.0
50344,62374,1.0
50344,68829,1.0
50344,67195,1.0
50345,51121,1.0
50347,62374,1.0
50347,68829,1.0
50347,67195,1.0
50348,53191,1.0
50348,70457,1.0
50349,67070,1.0
50349,63361,1.0
50352,58139,1.0
50354,56011,1.0
50354,62616,1.0
50357,51522,1.0
50362,66737,1.0
50363,60262,1.0
50364,68537,1.0
50365,62098,1.0
50366,67725,1.0
50367,58139,1.0
50368,62481,1.0
50370,52146,1.0
50374,62180,1.0
50375,51292,1.0
50375,60876,1.0
50375,52211,1.0
50376,59196,1.0
50378,57027,1.0
50379,70422,1.0
50381,70070,2.0
50382,58886,1.0
50383,52837,1.0
50384,67072,1.0
50385,58071,1.0
50386,58139,1.0
50387,57714,1.0
50389,52146,1.0
50392,66326,1.0
50392,50587,1.0
50392,55299,1.0
50392,54455,1.0
50392,64682,1.0
50392,59196,1.0
50394,66046,1.0
50395,50872,1.0
50396,65609,1.0
50396,52131,1.0
50398,58139,1.0
50400,59924,1.0
50400,63931,1.0
50400,66097,1.0
50404,51769,1.0
50405,70686,1.0
50405,66636,1.0
50405,66526,1.0
50405,69050,1.0
50405,70603,1.0
50405,55583,1.0
50405,54123,1.0
50405,71316,1.0
50405,58275,1.0
50405,59639,1.0
50405,58215,1.0
50405,66852,1.0
50405,70053,1.0
50405,58409,1.0
50405,60887,1.0
50405,65018,1.0
50405,67687,1.0
50405,58141,1.0
50405,61370,1.0
50405,59391,1.0
50405,57053,1.0
50405,60243,1.0
50405,60244,1.0
50405,71406,1.0
50405,64925,1.0
50405,63638,1.0
50405,55232,1.0
50407,70457,1.0
50407,60255,1.0
50416,62374,1.0
50416,68829,1.0
50416,67195,1.0
50418,64184,1.0
50418,69493,1.0
50419,71065,1.0
50420,64682,1.0
50420,52176,1.0
50421,54455,2.0
50421,63931,1.0
50421,64682,1.0
50421,52176,1.0
50423,63828,1.0
50424,57805,1.0
50426,64682,1.0
50426,62098,1.0
50428,60146,1.0
50428,70129,1.0
50428,56429,1.0
50428,54918,1.0
50428,53392,1.0
50433,52764,2.0
50433,64588,1.0
50433,53782,1.0
50434,50872,1.0
50435,67087,1.0
50435,60687,1.0
50435,51048,1.0
50440,66772,1.0
50442,62865,1.0
50444,52279,1.0
50452,52131,1.0
50452,59423,1.0
50455,53286,1.0
50455,59483,1.0
50461,52176,1.0
50465,70725,1.0
50465,71551,1.0
50465,51073,1.0
50466,54455,1.0
50466,60687,2.0
50467,60566,1.0
50471,58910,1.0
50471,51730,1.0
50472,57805,1.0
50473,51121,1.0
50474,58525,1.0
50475,57805,1.0
50476,58139,1.0
50477,60687,2.0
50481,71289,1.0
50484,62992,1.0
50485,52146,1.0
50485,54055,1.0
50485,57534,2.0
50485,52131,1.0
50485,58199,1.0
50485,51892,1.0
50485,69764,1.0
50485,62992,1.0
50485,68160,1.0
50485,57714,1.0
50487,57714,1.0
50488,63497,1.0
50488,67235,1.0
50488,71138,1.0
50488,61717,1.0
50488,62470,1.0
50488,67115,1.0
50488,53822,1.0
50488,61724,1.0
50488,62516,1.0
50488,65853,1.0
50488,59356,1.0
50488,60317,1.0
50488,69198,1.0
50488,67677,1.0
50488,57837,1.0
50488,69059,1.0
50488,67953,1.0
50488,57317,1.0
50488,66281,1.0
50488,66005,1.0
50488,66562,1.0
50488,65606,1.0
50488,52484,1.0
50488,53732,1.0
50488,53899,1.0
50488,62594,1.0
50488,50952,1.0
50488,66305,1.0
50488,59098,1.0
50488,68681,1.0
50488,50720,1.0
50488,66580,1.0
50488,62864,1.0
50488,51032,1.0
50488,58982,1.0
50488,68350,1.0
50488,70221,1.0
50488,66742,1.0
50488,55794,1.0
50488,53232,1.0
50488,62496,1.0
50488,61932,1.0
50488,70827,1.0
50488,68856,1.0
50488,66641,1.0
50488,63790,1.0
50488,53532,1.0
50488,59566,1.0
50488,61824,1.0
50488,55393,1.0
50488,61628,1.0
50488,70809,1.0
50488,67574,1.0
50488,58482,1.0
50489,64400,1.0
50490,65319,1.0
50490,69950,1.0
50492,57805,1.0
50493,58894,1.0
50494,69690,1.0
50495,59744,1.0
50496,58685,1.0
50497,60146,1.0
50497,50497,3.0
50497,58141,1.0
50497,50589,3.0
50497,68501,1.0
50497,60147,1.0
50497,67398,1.0
50499,62733,1.0
50499,65346,1.0
50501,51121,1.0
50505,58139,1.0
50506,62374,1.0
50506,68829,1.0
50506,67195,1.0
50509,62034,1.0
50511,63343,1.0
50511,70303,1.0
50511,53294,1.0
50511,50511,2.0
50511,69648,1.0
50511,62992,1.0
50511,58248,2.0
50511,59151,1.0
50511,54978,1.0
50511,58199,1.0
50511,69864,1.0
50512,63931,1.0
50516,62992,1.0
50520,59272,2.0
50520,50520,2.0
50520,62473,1.0
50521,62374,1.0
50521,68829,1.0
50521,67195,1.0
50523,52874,1.0
50525,50525,1.0
50526,58139,1.0
50527,53427,2.0
50527,50527,1.0
50527,50920,2.0
50528,64641,2.0
50530,67725,1.0
50534,61959,1.0
50535,58139,1.0
50536,51892,1.0
50537,71065,1.0
50538,64732,1.0
50538,68439,1.0
50539,66864,1.0
50540,57318,1.0
50543,54081,1.0
50543,58083,1.0
50543,53874,1.0
50543,66591,1.0
50543,71450,1.0
50543,60230,1.0
50543,67355,1.0
50543,59686,1.0
50543,71508,1.0
50545,55345,1.0
50546,56284,1.0
50546,50546,1.0
50548,57016,1.0
50548,62992,1.0
50549,57805,1.0
50551,62346,1.0
50552,60983,1.0
50553,51891,1.0
50554,64372,1.0
50556,52118,1.0
50556,55139,1.0
50557,53191,1.0
50557,60016,1.0
50557,64582,1.0
50557,62878,1.0
50557,68160,2.0
50557,59423,1.0
50558,63191,1.0
50558,58872,1.0
50558,55812,1.0
50558,52375,1.0
50558,52550,1.0
50558,61587,1.0
50558,65232,1.0
50558,60055,1.0
50558,57515,1.0
50558,54020,1.0
50558,55870,1.0
50563,59528,1.0
50564,68880,1.0
50565,55299,1.0
50572,64043,1.0
50573,60255,1.0
50574,62374,1.0
50574,68829,1.0
50574,67195,1.0
50575,59988,1.0
50576,65863,1.0
50577,60687,1.0
50581,52146,1.0
50582,61235,1.0
50582,65114,3.0
50582,51892,1.0
50582,66599,1.0
50583,54147,4.0
50584,59655,1.0
50585,67272,1.0
50587,61593,1.0
50587,69805,1.0
50587,60270,1.0
50587,52926,1.0
50587,53190,1.0
50587,64941,1.0
50587,71390,1.0
50587,69652,1.0
50589,52458,1.0
50589,62160,1.0
50590,52279,1.0
50592,57601,1.0
50592,60255,1.0
50593,64184,1.0
50599,68879,1.0
50599,61358,1.0
50602,52717,1.0
50604,58199,1.0
50604,52146,1.0
50605,52249,1.0
50607,57805,1.0
50610,60687,1.0
50610,71057,2.0
50610,54820,1.0
50610,64682,2.0
50610,50884,1.0
50611,57805,1.0
50613,50613,1.0
50615,64372,1.0
50615,58199,1.0
50616,67072,1.0
50619,64732,1.0
50619,62992,2.0
50619,63372,1.0
50619,51892,1.0
50619,68922,1.0
50619,58199,1.0
50619,57355,1.0
50620,62034,1.0
50621,64184,1.0
50622,52286,1.0
50622,54535,1.0
50623,54426,1.0
50623,58395,1.0
50623,59738,1.0
50623,57730,1.0
50623,51052,1.0
50623,59707,1.0
50623,53537,1.0
50623,67793,2.0
50623,67451,1.0
50623,63092,1.0
50623,70629,1.0
50623,61332,1.0
50623,62884,1.0
50623,59778,1.0
50623,62171,1.0
50623,54839,1.0
50623,56828,1.0
50623,57873,1.0
50623,58684,1.0
50623,53617,1.0
50623,64892,1.0
50623,66213,1.0
50623,60784,1.0
50623,63871,1.0
50623,53533,1.0
50623,52788,1.0
50623,61272,1.0
50623,69161,1.0
50623,61553,1.0
50623,63881,1.0
50624,60386,1.0
50627,67833,1.0
50629,60262,1.0
50629,56799,1.0
50629,61358,1.0
50629,63540,1.0
50629,65382,1.0
50633,55608,1.0
50634,67526,1.0
50634,56240,1.0
50635,55848,1.0
50636,68391,1.0
50636,63724,1.0
50636,59380,1.0
50639,66988,1.0
50641,71065,1.0
50642,58139,1.0
50643,52131,1.0
50643,51892,1.0
50643,63214,1.0
50643,59423,2.0
50644,61322,1.0
50648,65569,1.0
50648,57901,1.0
50648,52270,1.0
50648,62368,1.0
50648,68142,1.0
50648,61268,1.0
50648,57416,1.0
50648,65958,1.0
50652,50652,1.0
50652,59199,2.0
50654,62180,1.0
50655,53703,1.0
50657,68752,1.0
50657,68160,3.0
50657,52450,1.0
50657,54901,1.0
50661,56076,2.0
50662,63575,1.0
50663,65114,2.0
50663,53938,1.0
50663,68818,1.0
50665,60255,1.0
50667,67725,1.0
50670,51891,1.0
50670,67085,1.0
50670,59423,1.0
50670,56373,1.0
50670,62992,1.0
50675,52176,1.0
50682,63705,1.0
50683,53850,1.0
50687,66046,2.0
50689,59641,1.0
50691,70564,1.0
50693,71065,1.0
50694,61959,1.0
50695,58139,1.0
50697,58390,1.0
50697,52436,1.0
50697,53861,1.0
50698,61969,2.0
50699,55345,1.0
50700,62481,1.0
50701,52045,1.0
50701,52131,1.0
50701,51892,1.0
50703,58139,1.0
50704,58139,1.0
50705,64784,1.0
50705,66319,1.0
50705,70858,1.0
50705,59450,2.0
50705,52403,1.0
50705,60309,2.0
50705,56149,1.0
50705,51485,1.0
50705,69788,1.0
50705,70475,3.0
50705,67829,1.0
50710,66864,1.0
50716,54323,1.0
50717,62374,1.0
50717,68829,1.0
50717,67195,1.0
50719,51095,1.0
50719,58139,1.0
50720,62839,1.0
50721,53304,1.0
50721,58154,1.0
